	score
FCGR1A	7.991688251495361
ACSS2	7.989335203170777
LTBR	7.98688907623291
LTBP1	7.982118144035339
TBPL1	7.979095501899719
TRPV1	7.967912969589233
TRIM24	7.9610882759094235
PIK3R6	7.958701558113098
MYO3A	7.957891159057617
TLR8	7.954775009155274
TNNI2	7.953218965530396
HK3	7.943469080924988
NLRC3	7.938512754440308
TOLLIP	7.935198950767517
PFKFB2	7.93131196975708
FBXL7	7.928724985122681
OAS3	7.927165369987488
ITGAV	7.921894409656525
DAPK2	7.917212567329407
RRN3	7.911731991767883
METTL3	7.9064824724197384
RBP1	7.904464321136475
PPM1A	7.903363823890686
DES	7.901989483833313
KCNIP3	7.901686749458313
TNFRSF6B	7.900820708274841
LAMC1	7.899503059387207
IFNB1	7.898959641456604
SMARCD1	7.892675752639771
SRI	7.891856775283814
IL18BP	7.8884772682189945
OAS2	7.875286502838135
EPHA8	7.870676670074463
PLEKHG5	7.869946174621582
RASSF5	7.855317335128785
RPS5	7.854653177261352
PROC	7.853482007980347
BARD1	7.852655878067017
GPS2	7.846815166473388
HES5	7.845126781463623
NRK	7.843810224533081
SLCO1B1	7.837934703826904
TCEA1	7.836720728874207
SATB2	7.83637957572937
HLA-DMB	7.835584726333618
NLRX1	7.831579837799072
RPS4Y1	7.8288713598251345
SLA	7.826483507156372
S1PR4	7.8259400415420535
SERPINB4	7.825761437416077
APOA4	7.825553483963013
LAMTOR4	7.812369246482849
IL21R	7.809124965667724
TLE4	7.8068002367019655
ACADL	7.804267206192017
RPSA	7.802589385509491
MPG	7.789705257415772
SMEK1	7.78950317621231
FGG	7.788139085769654
CNGB1	7.786746816635132
CCR3	7.784571304321289
GREM1	7.784097497463226
GLUL	7.783915319442749
HK1	7.780159335136414
CUL3	7.779632339477539
XAB2	7.770615210533142
SCD	7.764026136398315
APOE	7.762645783424378
EEF1A1	7.759807906150818
PKP1	7.759219551086426
BMPR1A	7.758580331802368
CRTC1	7.750046181678772
GPC4	7.7461439847946165
CNOT1	7.74495267868042
IDH2	7.742562289237976
RPS15A	7.73996197938919
LAMB1	7.735530624389648
TLE2	7.734040036201477
RCAN1	7.726606879234314
RAPGEF1	7.724963388442993
FCGR2B	7.724876561164856
RPS13	7.722224884033203
GHR	7.722060813903808
CACNA1D	7.718289904594421
SMC5	7.7151024580001835
PRR5	7.709792022705078
FGF14	7.7086172819137575
RPLP0	7.708612530231476
GRIN1	7.705494203567505
MPHOSPH6	7.704123694896698
ERCC8	7.703354678153992
GPC6	7.702254686355591
CBFB	7.700498337745667
CTGF	7.6999619197845455
TSLP	7.699774651527405
SLC8A3	7.698352794647217
UBE2D4	7.6950472688674925
E2F3	7.694040036201477
ZNF318	7.6938273191452025
PRPF19	7.686566576957703
MINK1	7.684645476341248
LIPC	7.682404842376709
FBN2	7.679196619987488
IL36RN	7.678902189731598
PARD3	7.677002019882202
DPY30	7.6744497108459475
IL13RA1	7.664231948852539
RRP8	7.661632862091064
MX2	7.655659475326538
PYDC2	7.653640959262848
MKNK1	7.649391937255859
KLHL2	7.646894898414612
MYBPC2	7.645577507019043
KIF5C	7.64335649728775
JDP2	7.639460468292237
PAPPA	7.638279204368591
SOX17	7.629501056671143
RPS17	7.628769068717957
PLK2	7.626264495849609
NR5A1	7.626010272502899
EEF2K	7.619254007339477
SERPINB13	7.601955020427704
ADD1	7.601287107467652
SORT1	7.600678224563598
TMOD1	7.596841330528259
FGFBP1	7.596371755599976
DYNC1H1	7.590233302116394
BOK	7.582950882911682
STK39	7.582519574165344
FABP4	7.58195463180542
MLC1	7.581866545677185
TOMM20	7.57860677242279
CUL4A	7.566284241676331
XCL1	7.56590124130249
NFRKB	7.562680993080139
MRAS	7.561113948822022
RPS23	7.561015740633011
CCAR2	7.55998468875885
IL16	7.558174710273743
SPTBN5	7.557581219673157
RPS26	7.557247536182404
EXOC2	7.555543847084046
MYBPC1	7.555476994514465
CFD	7.554550623893737
RPS25	7.553157904148102
JUNB	7.552625002861023
IQGAP2	7.5446858215332036
HCFC1	7.532431674003601
LMO4	7.532295837402343
BMPR1B	7.529813747406006
RPL4	7.517299289703369
ITGAM	7.506398248672485
EPHA1	7.505793952941895
VAMP1	7.505424485206604
LIF	7.501780829429626
UBE2E1	7.500851271152496
ZFP36L2	7.497748017311096
PFKFB3	7.4951929545402525
ZDHHC21	7.494367418289184
CHMP7	7.491886543035507
CBX1	7.4910613679885865
PPP2R3B	7.4894816160202025
FCN3	7.4868646907806395
DAPK3	7.486010022163391
LAMTOR5	7.475624146461487
PCDHB6	7.469266672134399
FCN1	7.465749773979187
ENTPD8	7.462255563735962
FGF12	7.460308899879456
MYL2	7.45867500782013
MYBPC3	7.458511490821838
MFN1	7.457945446968079
LAMTOR3	7.456770815849304
RAG2	7.455944194793701
RPS29	7.454541690349579
SH3BP5	7.4532527828216555
RPS16	7.451321492195129
PDE4C	7.449254214763641
PAX6	7.448840227127075
HGS	7.4487952041625975
SLC8A2	7.444993333816528
SLC2A4	7.4413263845443725
ACVR2A	7.440944409370422
IL23A	7.432214059829712
NDEL1	7.4314709520339965
OSM	7.42748809337616
CRP	7.4262985992431645
PPP2R3A	7.425220913887024
RPS11	7.418684967756271
ELL	7.414564146995544
SIN3B	7.411673431396484
MYBL2	7.4089123201370235
DNAH2	7.408902697563171
RPS28	7.406043921709061
RPS24	7.402582186460495
KLF2	7.401844415664673
DCAF6	7.401510772705078
C8G	7.399459452629089
SLCO1B3	7.399107255935669
UBE3A	7.395962047576904
TNNC2	7.394229125976563
SCNN1A	7.3934294748306275
COLEC11	7.38803913116455
DAPP1	7.385345480442047
HNF1A	7.383100943565369
SPSB4	7.376184477806091
KLC1	7.375026440620422
HOXA1	7.373712034225464
IRF5	7.37302628993988
PCSK9	7.37293586730957
NCF4	7.372436852455139
BUB1	7.365924479961396
LEP	7.365870943069458
SLIT1	7.3646026134490965
POLK	7.360277633666993
IL7	7.36006787776947
PRL	7.353456420898437
SCN7A	7.350307364463806
MAP3K10	7.34806529045105
RPL5	7.344960207939148
ZNF208	7.34389591217041
MVB12B	7.341445255279541
MYO3B	7.340327916145324
SNRPD1	7.337812929153443
TKFC	7.33323846578598
ITGB2	7.333091931343079
RPS18	7.331866742372513
C1S	7.3273119497299195
PIF1	7.322190923690796
DDB2	7.320655012130738
XRN2	7.315942578315735
NRF1	7.315607237815857
BRWD1	7.315176153182984
NCK2	7.308156280517578
ITGA6	7.306791467666626
SIK3	7.305577692985534
KLHL3	7.30451509475708
ZNF830	7.30064829826355
SOCS6	7.297006101608276
TJP2	7.296310076713562
LAMTOR1	7.294664931297302
S1PR3	7.29157585144043
PPP2R3C	7.289952397346497
KLHL13	7.284890952110291
SMC6	7.284156274795532
NRP1	7.2816286516189574
ZFYVE16	7.276287970542907
ENTPD3	7.2684822225570676
GEMIN5	7.268397154808045
INO80B	7.266880121231079
TNNT1	7.266812148094178
PIM1	7.26617057800293
CSF1R	7.261383395195008
BAP1	7.258262658119202
MCRS1	7.256805882453919
LAMA5	7.254878816604614
NKD1	7.254471549987793
RGS2	7.251993260383606
TOMM22	7.250933072566986
UGT1A3	7.249954431056977
RPS21	7.246641099452972
MYO9A	7.240511035919189
IBTK	7.233654770851135
CD247	7.233430595397949
CDC25B	7.230170440673828
WNT2	7.226864318847657
TGIF1	7.225287499427796
NKX6-1	7.222607679367066
NPPC	7.220184359550476
EZR	7.2201755380630495
DSG1	7.210848741531372
PPIE	7.210183725357056
DCAF11	7.208194098472595
CUL2	7.2014169502258305
BICD1	7.189303925037384
SND1	7.189215564727784
SEC13	7.186804554462433
SUMO4	7.178624567985534
GEMIN4	7.177877478599548
CASP4	7.1768856573104856
CHMP6	7.173913892507553
DCUN1D1	7.171609950065613
JAG1	7.170850162506103
UVSSA	7.165349922180176
LAMA2	7.160204200744629
PYGM	7.159095492362976
LAMA4	7.1560447311401365
ACOX1	7.155678753852844
TRIP10	7.1550267744064335
RPS20	7.154640119075776
ITGAX	7.1537969160079955
RAI1	7.15283682346344
SCD5	7.151147394180298
IL1A	7.149079089164734
MYL3	7.1480972909927365
RHOT2	7.140221881866455
RAD21	7.136486539840698
HIPK2	7.131038694381714
PARN	7.127011308670044
MMP15	7.126589913368225
WNT5A	7.1258708548545835
MAFA	7.119714004993439
VPS37D	7.116868973970413
E2F6	7.11306845664978
RPL9	7.112026344537735
RAB5A	7.111279120445252
NKD2	7.110880846977234
EP400	7.1096168756484985
NSD2	7.108779439926147
FGA	7.102754397392273
LDLRAP1	7.100495800971985
DDX20	7.088508853912353
KLHL11	7.088033418655396
SNRPB	7.087979946136475
C8A	7.0877600240707395
GNA13	7.06941899061203
TFAM	7.066934037208557
ASB6	7.063970212936401
CCNG2	7.053238477706909
SETD7	7.051982064247131
GREM2	7.051058712005616
XPC	7.048065223693848
ZNF331	7.046197924613953
DCTN1	7.0399966192245484
TPM3	7.0363014030456545
RGS19	7.031908364295959
VPS37B	7.03125025510788
TXNRD1	7.0287246417999265
CAPN1	7.028320555686951
RBBP6	7.027228798866272
TDGF1	7.025201637744903
PCDHA9	7.023386106491089
PITX2	7.023337817192077
INO80C	7.017264060974121
RPL7A	7.016754509210586
CTNNA2	7.015914812088012
SKI	7.013157196044922
TCAP	7.012123126983642
IL11RA	7.004654831886292
CYP7A1	7.00432804107666
NDUFS3	7.003367371559143
SLC6A3	7.0010679340362545
CALR	7.0006383466720585
VPS28	6.99984358549118
FABP3	6.999358797073365
TFPT	6.996506600379944
ZFYVE28	6.98974102973938
RPS12	6.989228537082672
PLAUR	6.985287990570068
SENP1	6.9846259880065915
WNT7A	6.978572936058044
TNXB	6.977439227104187
MX1	6.974329288005829
RALGDS	6.974054932594299
SNRPG	6.970935769081116
HK2	6.9688796710968015
UCN2	6.9667642879486085
GAN	6.964586215019226
HSPB1	6.962521042823791
SNRPD3	6.958733699321747
GRB10	6.957678818702698
XCL2	6.956535220146179
DSG2	6.954421501159668
IL5	6.9536647653579715
TNNI1	6.951443786621094
NQO1	6.950411405563354
LAMB2	6.948446779251099
KLHL22	6.946081805229187
TNR	6.944309573173523
TOMM7	6.942823395729065
ASB8	6.942568984031677
PPP1R1B	6.941988165378571
GRB14	6.940289821624756
IRF8	6.939453043937683
RAN	6.9361613702774045
RCHY1	6.936019568443299
RPL8	6.934316354990005
MED12	6.934242286682129
SLC10A2	6.932396612167358
COL14A1	6.932223625183106
WDTC1	6.929926671981812
KAT7	6.9294089460372925
RPL7	6.928731269836426
HIRA	6.925331883430481
PRKCSH	6.9227662801742555
SEPTIN4	6.917764563560485
SEPTIN5	6.9177645540237425
SEPTIN1	6.917764501571655
FEM1A	6.916084942817688
PPP4R3A	6.9126708960533145
DNMT3A	6.91124153137207
STK24	6.908850660324097
LMO7	6.9039642310142515
PYGL	6.900822033882141
RPS19	6.9000845146179195
LDHC	6.897677638530731
TRPC6	6.89612123966217
IL13	6.895541572570801
RPL41	6.891413824558258
CLIC5	6.886924295425415
NDUFS1	6.8867265987396244
ACOX2	6.8861084032058715
TNPO1	6.880897083282471
INO80E	6.879367828369141
SNRPD2	6.879116938114167
SELE	6.873070340156556
KCTD6	6.870357956886291
MYH6	6.869400143623352
MVB12A	6.866687383651733
BIK	6.8665261292457584
GSK3A	6.863919715881348
TPM2	6.862328424453735
SOCS4	6.861768765449524
SIRT3	6.8588161277771
KLHL21	6.8583350229263305
PYGB	6.858088955879212
LPAR1	6.857331132888794
SGK2	6.84906120300293
PLK4	6.848924255371093
KEAP1	6.848734493255615
ZMYM2	6.845213603973389
MYLK2	6.845146422386169
USP45	6.843862109184265
NRXN3	6.8399764442443844
UNC5A	6.8381633377075195
GPC1	6.837619647979737
KLHL25	6.837284412384033
DTL	6.830694513320923
FCN2	6.829220533370972
FBXO25	6.822618508338929
GRM3	6.818268728256226
RPL6	6.817934854030609
PFKFB1	6.816914477348328
CYP7B1	6.8134540176391605
KCNJ1	6.810299382209778
FKBP1B	6.809991292953491
CHMP4C	6.80806637763977
GEMIN2	6.80742043018341
CD8B	6.804936728477478
OAS1	6.802700490951538
GRM8	6.802676749229431
KLK3	6.802655744552612
KLHL41	6.795314297676087
CHRD	6.794342451095581
GSN	6.788118221759796
KLHL9	6.785828986167908
DCAF17	6.78234046459198
CENPA	6.7814874172210695
NDUFB8	6.78022485256195
IL15	6.779788026809692
METTL21A	6.7778443384170535
C1R	6.774536743164062
CPB2	6.770424861907959
KLHL5	6.767865567207337
RPL39	6.767528661489487
NUP210	6.763513793945313
PDPN	6.761798458099365
SNRPE	6.758326034545899
VPS37A	6.755258061885834
RACGAP1	6.753491735458374
CCND3	6.752637586593628
FBXO17	6.748543994426727
CAPG	6.747142794132233
ATG2A	6.7426473331451415
LDHAL6B	6.742164855003357
MMP25	6.738942203521728
ZNF471	6.7364369797706605
HIF3A	6.733391199111939
UCN3	6.728721091747284
GLUD1	6.72804356098175
GPC2	6.727591845989227
CNGA1	6.724445667266846
SPTB	6.723375978469849
DNAH8	6.723191094398499
PPP3CC	6.721605257987976
TXN2	6.721489691734314
NBL1	6.716647810935974
RPLP2	6.716060231924057
MYOD1	6.710034594535828
PPP2R2D	6.7089296507835385
NDUFA9	6.706566295623779
PLAU	6.702515029907227
DNAH7	6.697944350242615
OPRM1	6.69581047296524
ID2	6.69372106552124
DCAF5	6.693123636245727
DCAF7	6.689098229408264
KLHL20	6.6881383466720585
SDHD	6.683892469406128
GAR1	6.6810427045822145
NHP2	6.679961242675781
HRK	6.678845050334931
KCNMB4	6.6785975408554075
NDUFC2-KCTD14	6.677714838981628
SGK3	6.676068425178528
SNRPF	6.673408086299896
TPM1	6.672269291877747
INO80D	6.671905722618103
PPP4R3B	6.671299374103546
SCAP	6.667848920822143
KCNB1	6.667390975952149
RBM4	6.667144315242767
PTPA	6.666103558540344
CNGA4	6.661116740703583
PDK1	6.659482688903808
PLS1	6.658220782279968
TNNT2	6.658211731910706
PSENEN	6.657267968654633
PLAT	6.656898999214173
GEMIN7	6.656484642028809
UBAP1	6.655169298648834
TRPM8	6.6491108751297
HSD11B1	6.647471553087234
GALT	6.647022070884705
CNGA2	6.646639556884765
ZNF808	6.646313304901123
C4BPB	6.644835824966431
ATG2B	6.642781481742859
DOCK4	6.640586738586426
CDC25A	6.6339929270744324
AQP7	6.632043974399567
MTF1	6.631510722637176
MMP24	6.629427833557129
RRP1	6.62763878107071
E2F2	6.6258433818817135
PER2	6.624093008041382
SLC27A1	6.621418216228485
SNAP25	6.620402771234512
THBS2	6.617653942108154
KLC4	6.616611683368683
CPEB1	6.6127888464927675
MBL2	6.612533214092255
HMGCR	6.6119557690620425
TAOK1	6.607704191207886
C4BPA	6.60590461730957
RAP1GAP2	6.600393037796021
FNTA	6.597406511306763
MYL4	6.590166611671448
CIT	6.5823850917816165
RGS9	6.580944485664368
PDK2	6.5808683061599735
ASS1	6.579943380355835
SELP	6.579927554130554
TPM4	6.579328022003174
TTC5	6.578859169483184
WNT4	6.573646948337555
UGT2B11	6.554116759300232
TOMM5	6.550553679466248
LDHA	6.549674136638641
ZNF257	6.547222084999085
PAPPA2	6.545633358955383
NACA	6.541370179653168
DCAF8	6.540559458732605
RBM28	6.536719200611114
PRKRA	6.535894804000854
ENG	6.535117707252502
AGO2	6.533642008304596
PPP1R1A	6.530067391395569
ACSS1	6.5275924062728885
DNAH3	6.526193900108337
DOK1	6.5256504678726195
CHMP4B	6.520493143796921
KCTD7	6.516240305900574
ASB2	6.514433851242066
RPLP1	6.510108255147934
IL21	6.507788171768189
KLF4	6.506672933101654
PCYT1B	6.505464031696319
UGT1A4	6.504567537307739
PCDH10	6.504075374603271
ZNF658	6.500805802345276
WRAP53	6.499517941474915
FEM1C	6.498653349876403
PAPSS1	6.4937744188308715
IL3	6.493010728359223
FEM1B	6.492219429016114
SYMPK	6.491519124507904
NOP10	6.489895215034485
ZMIZ1	6.4885658931732175
SMG7	6.487462248802185
MYLK4	6.487310037612915
TOMM6	6.484480092525482
BCAN	6.482067070007324
RPL37A	6.481999713182449
HOXB13	6.478374357223511
DCAF16	6.477330722808838
DSCAM	6.4764342045784
ASB1	6.475035309791565
LRRC41	6.4743963146209715
NDUFA4L2	6.472875335216522
POLE	6.468959798812866
CACNA1E	6.468861169815064
CAV1	6.464360127449035
GEMIN6	6.464206321239471
COL6A3	6.461414961814881
UGT1A1	6.4569094634056095
OLR1	6.456555407047272
MT-ND4L	6.455961136817932
RPL38	6.455167473554611
ZNF440	6.453061015605926
KIF5A	6.449925515651703
ZNF568	6.4497848320007325
TXLNG	6.446423079967499
BTBD6	6.445921177864075
WNT5B	6.444617390632629
CHMP2B	6.438632338047028
CPEB2	6.431018741130829
ASB7	6.430782079696655
BNIP3L	6.42963214635849
KCNS3	6.427955894470215
PHF8	6.4271598815917965
FBXL12	6.42657445192337
NOG	6.4246616101264955
NDUFV1	6.423377885818481
CD274	6.419665331840515
PFKFB4	6.415568075180054
COLEC10	6.409757707118988
MYH8	6.4086475706100465
ZNF350	6.408513526916504
FBXO11	6.404344971179962
VTN	6.399810206890106
STK3	6.399133067131043
MIA3	6.399043807983398
RPS15	6.393216789364815
ASB13	6.389916639328003
TF	6.388489656448364
RNF7	6.386857604980468
FOXP3	6.383662192821503
ZNF623	6.38181761264801
SLC22A4	6.375513954162598
MTERF3	6.373355438709259
CLIP1	6.37182033777237
HNRNPA1	6.371150774955749
FOSL2	6.366044762134552
L3MBTL2	6.364294037818909
PER1	6.363079988956452
VPS37C	6.358212262392044
FGF11	6.355081765651703
SPSB2	6.352600631713867
ASB5	6.351409735679627
CD58	6.351365270614624
LDHB	6.348216159343719
ALDOB	6.347036926746369
TCF4	6.343497314453125
ZNF385A	6.337989981174469
PCSK7	6.336996984481812
RANGAP1	6.332435226440429
ASB14	6.332034397125244
CLSPN	6.327627892494202
KCNMB3	6.327499017715454
ASB11	6.3254887342453
DNAJC27	6.317594316005707
GSDME	6.314736001491546
RAP2A	6.30875898361206
NEURL2	6.308614892959595
ZNF662	6.306839683055878
CYP27A1	6.305605132579803
RASD1	6.305045835971832
COPS4	6.303452603816986
MORF4L1	6.302480273246765
SPTBN4	6.301931092739105
FXYD1	6.300610287189484
UGT1A7	6.300032930374146
THOC2	6.298404009342193
ASB9	6.297989482879639
PPP1R3C	6.292572741508484
PFKL	6.291927320957184
SLC27A4	6.290654482841492
PFKP	6.290333278179169
RAP2C	6.289000658988953
NRG3	6.2848978209495545
S100B	6.282710268497467
LRR1	6.280138278007508
NMT1	6.277130055427551
JUND	6.275726835727692
PAK6	6.273282589912415
ACOX3	6.272039184570312
NDUFS5	6.26859137058258
TAOK2	6.267821755409241
DNAJA2	6.265599372386933
RPL10	6.265131599903107
KCNU1	6.262675390243531
NUP98	6.25970219373703
OCLN	6.258822212219238
F8	6.258325407505035
ZNF334	6.255287866592408
CAPZA1	6.251579697132111
DHCR24	6.251512856483459
PLIN5	6.249072251319885
PREX1	6.245582025051117
COPS6	6.235587465763092
PGK1	6.231943185329437
ZNF98	6.231747725009918
CSF2	6.230376484394074
EPS8	6.226872386932373
RNF41	6.222266509532928
TULP4	6.218473658561707
MAP3K2	6.217358894348145
HNF4G	6.217177238464355
INPP5D	6.216990721225739
ZNF676	6.215114331245422
SDHA	6.211806757450104
NDUFB10	6.211497666835785
LDHAL6A	6.211163804531098
PDE1C	6.209719357490539
ALDOA	6.208190627098084
RASSF1	6.205420010089874
RGS7	6.205201320648193
SMG1	6.2012996578216555
ENTPD1	6.199319570064545
DNAJC3	6.196968872547149
CAPZA2	6.1967559242248536
UGT2B7	6.1941025352478025
NPM1	6.194023087024688
PATZ1	6.193893628120422
PYGO1	6.190287547111511
GPC3	6.189095015525818
HTR1B	6.183243100643158
TRIM27	6.182255816459656
ARHGAP35	6.1817624425888065
UGT1A10	6.18149086356163
WEE1	6.179215312004089
FBXL5	6.178321034908294
BTBD1	6.178181114196778
CUX1	6.175467886924744
SOCS5	6.17476598739624
COPS2	6.171960220336914
NDUFV2	6.170230519771576
GPS1	6.168201694488525
ASB12	6.166893968582153
ASB4	6.162898037433624
TOMM70	6.157037413120269
NDUFS7	6.154167838096619
KAT8	6.153552508354187
XBP1	6.152633702754974
KLC3	6.1525431251525875
NUP153	6.151043303012848
WSB2	6.14892695426941
WNT11	6.147969286441803
UGT2A3	6.142033910751342
NDUFV3	6.141429929733277
PENK	6.137966241836548
SCP2	6.136332199573517
ISY1	6.1347412633895875
KLHL42	6.130419540405273
CHKA	6.13010288476944
ASB16	6.129103441238403
KBTBD7	6.128300762176513
AKAP5	6.1266024518013005
KBTBD6	6.126304132938385
ITGA2B	6.125407977104187
ENO2	6.122428078651428
PPIF	6.12005333185196
HDAC4	6.116637675762177
COL4A5	6.115069284439087
GEMIN8	6.114812476634979
USP18	6.112750449180603
CPN2	6.106145815849304
IGFBP5	6.1024114036560055
MMP17	6.090653855800628
SPSB3	6.0894567584991455
MLYCD	6.087104573249817
AGK	6.086623737812042
WNT7B	6.084399979114533
PCSK4	6.082963137626648
EFNA5	6.0818893384933475
BRAP	6.0776544642448425
CYBB	6.07641250371933
UBE2L6	6.073723459243775
ASB10	6.073199977874756
DCAF10	6.071717622280121
SLAMF1	6.071468906402588
MASP1	6.070910577774048
FLNB	6.067987680435181
CRKL	6.067905201911926
DDA1	6.065496859550476
POM121	6.064678575992584
KLRK1	6.061972370147705
ANKRD9	6.061788215637207
ING3	6.058822803497314
PPP1R3F	6.058589763641358
GDI1	6.0581161665916445
ASB15	6.056627173423767
APOBEC3A	6.0516548919677735
KLC2	6.051054601669311
ZNF157	6.048745460510254
PDE1A	6.047515351772308
PPP1R3D	6.04569028377533
ABCC8	6.04131942987442
ASB3	6.040905044078827
ASB18	6.037907431125641
NDUFA5	6.034159455299378
GNAS	6.033058708906173
RPL22	6.028963463306427
CHMP2A	6.026886568069458
PCDH9	6.02438325881958
SMDT1	6.024143912792206
ZNF3	6.023460011482239
NTN1	6.02333622932434
RAP2B	6.015469493865967
PCSK1	6.0151833105087285
LAMC3	6.014632475376129
ZNF274	6.014391882419586
PPP2R2A	6.012947163581848
COPS7B	6.012032141685486
PLXNB2	6.008148090839386
TIMM50	6.006889975070953
CRYAB	5.996840958595276
COPS3	5.99614652633667
DSG3	5.995041332244873
CAST	5.992796378135681
AR	5.991932578086853
DNM2	5.986853816509247
ZNF578	5.986585211753845
ZNF226	5.985225789546966
DYNLL1	5.98475086927414
PPP6R3	5.983587861061096
MASP2	5.983564214706421
SORBS1	5.98244688987732
ALOX5	5.979833135604858
MYRIP	5.978138628005982
TYR	5.977209501266479
RPS27L	5.977164498567581
FBXL13	5.969835391044617
RTN4	5.9662570595741276
MLKL	5.962720248699188
ZNF582	5.960210921764374
IQGAP3	5.958064894676209
GRM7	5.9579451513290405
RPL37	5.948806290626526
SPINT1	5.9487142395973205
PDK4	5.947385478019714
FBXL20	5.94179523229599
C6	5.940922892093658
STC2	5.940595126152038
NEDD4	5.939499115943908
MYH10	5.93938530921936
CAMP	5.937178845405579
DCTN4	5.937032959461212
RUNX1T1	5.936095767021179
ASB17	5.935407392978668
DCAF1	5.935237686634064
RASGRF2	5.934317653179169
HMGCS2	5.931836490631103
CRHR1	5.92934928894043
COPS8	5.9271375179290775
PLD2	5.927038078308105
DUSP1	5.927025151252747
COPS7A	5.923950998783112
DNAH1	5.916362290382385
PICK1	5.916144189834594
PPP2R5A	5.912543904781342
PFKM	5.907842433452606
PHC2	5.9046776008605955
HTR1A	5.903534216880798
SPTBN2	5.901993269920349
KBTBD8	5.90183385848999
MEAF6	5.899709906578064
CHD9	5.8863655471801755
LHFPL5	5.884222719669342
SESN3	5.884168119430542
FBXO2	5.883157737255097
NDUFS8	5.882808301448822
NDUFB9	5.879448943138122
ZNF23	5.878304662704468
NDUFS4	5.877386229038239
TFRC	5.868777847290039
NDUFS6	5.868499839305878
SETD6	5.864581625461579
FBXO15	5.863442726135254
SDHB	5.863253810405731
MSN	5.859255390167236
SMG5	5.858435320854187
SMN1	5.856396524906159
UGT1A9	5.8560926675796505
NCL	5.8559055161476135
NDUFS2	5.854244773387909
PTPRE	5.8542272043228145
EPGN	5.853935904502869
ZNF337	5.851728739738465
VAMP3	5.851133518218994
DTX2	5.850543479919434
WNT3	5.842139894962311
GK	5.839887990951538
PPP1R3B	5.838143992424011
TBXA2R	5.838000764846802
UBN1	5.833986387252808
NUP188	5.8310610508918765
ACAN	5.83075118303299
COPS5	5.830651588439942
GRIP1	5.825592052936554
NDUFA10	5.8181114315986635
ZNF569	5.81206850528717
CTLA4	5.808991694450379
NDUFB5	5.8067316365242005
RPL36	5.806578061580658
SRRM2	5.80515558719635
ELOC	5.802949404716491
CASP5	5.802209324836731
YEATS4	5.800892109870911
RAD23B	5.8008034038543705
NDUFA13	5.799502003192901
SEC11C	5.79692587852478
TIMM17A	5.795795695781708
ETV1	5.794832282066345
BCL9L	5.792462220191956
CFB	5.790085830688477
FOXA3	5.7890220379829405
ZNF454	5.783499488830566
DTX3	5.78188661813736
TPRN	5.778271505832672
ELOB	5.776756522655487
KIF23	5.776409301757813
SPG7	5.77134806394577
DNM3	5.770288906097412
FBXO21	5.769650082588196
APBB1	5.760346398353577
ZNF189	5.758439788818359
MSL3	5.7581269598007205
PHB	5.757046024799347
HELZ2	5.752352178096771
PPP3R1	5.751963586807251
RANGRF	5.748754386901855
DYNLL2	5.7482811641693115
AKAP13	5.747709312438965
GH1	5.7451583290100094
CPN1	5.742316493988037
LRP6	5.7422789549827575
RALB	5.740956788063049
ZNF726	5.738888838291168
DCAF4	5.7370532870292665
FN1	5.736598527431488
WNT2B	5.735442304611206
UGT2B10	5.735202555656433
FBXO10	5.733272066116333
IGFBP1	5.731702699661255
NDUFA6	5.731493971347809
BST2	5.726221742630005
ALDOC	5.725267651081086
FBXL3	5.724130840301513
RPL36A	5.716995978355408
NOTUM	5.714181537628174
ZNF135	5.711694364547729
NOX1	5.709429779052734
LAMC2	5.698983111381531
ZNF84	5.696358780860901
TFAP4	5.693017756938934
ZNF585B	5.692503855228424
STK26	5.692172019481659
ZFP37	5.691410396099091
ZFP82	5.690685703754425
HSD11B1L	5.6841703397035594
KIF20A	5.683226860761643
TRAF4	5.680946159362793
MRGBP	5.678509504795074
NDUFB3	5.676618268489838
SERPINA10	5.673226976394654
RARB	5.66626880645752
FBXL16	5.660123999118805
SDHC	5.660044603347778
SPINT2	5.655588266849517
ZFP57	5.652388827800751
CDK5	5.65025431394577
IL17A	5.649283626079559
RAB3A	5.642866117954254
PAWR	5.640158123970032
ZNF275	5.6392404437065125
NDUFA2	5.63829206943512
CHMP4A	5.638151669502259
NUP133	5.637513701915741
MMP11	5.635375432968139
PDE1B	5.6330725908279415
SV2A	5.632704560756683
TOP2A	5.632651910781861
GOLGA2	5.629416289329529
CEP290	5.627543072700501
STRADA	5.626794590950012
ZNF763	5.621430881023407
FBXL15	5.621023902893066
ESPN	5.620878360271454
ID4	5.619518220424652
ZNF615	5.6174172282218935
ASF1A	5.615015246868134
UGT2B4	5.614494796991348
CHMP3	5.6120679926872254
PCYT1A	5.608319058418274
WNT6	5.607734034061432
HIVEP3	5.604248404502869
EHHADH	5.603653745651245
PLCB1	5.601426223516464
PLD1	5.601301980018616
MT-ND6	5.600674576759339
MT-ND1	5.600674576759339
MT-ND4	5.600674571990967
MT-ND3	5.600674571990967
MT-ND5	5.600674562454223
MT-ND2	5.600674502849579
IL22	5.596067535877228
ZNF415	5.592624206542968
ADAR	5.590639173984528
UGT1A6	5.589199184179306
PPP2R5D	5.588962984085083
NDUFB1	5.588745119571686
FABP1	5.588174111843109
CRHR2	5.582335383892059
CAMSAP3	5.5822674179077145
CAPNS2	5.577794628143311
UGT1A5	5.5772826755046845
SHPRH	5.576681764125824
NDUFB7	5.566697950363159
INCENP	5.56409651517868
